 mentions, sentiment,sender
"['whiskey-steak-papa-golf', 'rainier']",0.384910762,rainier
['whiskey-steak-papa-golf'],0.895681679,magazine-montana-cola-lemon
[],0.253178596,magazine-montana-cola-lemon
[],0.57980448,rainier
[],0.919188917,rainier
[],0.734873533,magazine-montana-cola-lemon
[],0.519063234,magazine-montana-cola-lemon
[],0.064421773,rainier
[],0.232041076,magazine-montana-cola-lemon
[],0.038181014,rainier
[],0.637365401,rainier
[],0.563396811,magazine-montana-cola-lemon
[],0.662446022,magazine-montana-cola-lemon
['magazine-montana-cola-lemon'],0.072783999,rainier
[],0.805818975,magazine-montana-cola-lemon
[],0.94449234,rainier
[],0.77907455,magazine-montana-cola-lemon
[],0.563396811,rainier
[],0.017044367,magazine-montana-cola-lemon
[],0.788497686,rainier
[],0.11426919,magazine-montana-cola-lemon
[],0.415235609,rainier
['rainier'],0.986055911,magazine-montana-cola-lemon
[],0.595437825,rainier
[],0.252414167,magazine-montana-cola-lemon
['magazine-montana-cola-lemon'],0.903768182,rainier
[],0.126110047,magazine-montana-cola-lemon
[],0.877094626,rainier
[],0.777235806,magazine-montana-cola-lemon
[],0.93437469,magazine-montana-cola-lemon
[],0.18433395,rainier
[],0.138855547,magazine-montana-cola-lemon
[],0.885624826,magazine-montana-cola-lemon
[],0.761964023,rainier
[],0.613154888,magazine-montana-cola-lemon
[],0.950981021,magazine-montana-cola-lemon
[],0.631268203,magazine-montana-cola-lemon
[],0.777235806,rainier
[],0.476686776,magazine-montana-cola-lemon
[],0.534631968,rainier
[],0.292498499,magazine-montana-cola-lemon
[],0.592094302,rainier
"['bluebird-fish-lamp-edward', 'river-oranges-jersey-cup', 'video-artist-maryland-six']",0.40188396,rainier
['sad-cola-oklahoma-one'],0.674504995,rainier
[],0.974476039,magazine-montana-cola-lemon
['bluebird-fish-lamp-edward'],0.354645163,magazine-montana-cola-lemon
['bluebird-fish-lamp-edward'],0.944628477,rainier
[],0.711476147,magazine-montana-cola-lemon
[],0.892081082,rainier
['maine-william-princess-jersey'],0.972943425,rainier
[],0.950347483,magazine-montana-cola-lemon
[],0.474383742,rainier
[],0.544633627,rainier
[],0.985194087,magazine-montana-cola-lemon
[],0.962251961,rainier
[],0.629115999,magazine-montana-cola-lemon
[],0.777235806,magazine-montana-cola-lemon
"['bluebird-fish-lamp-edward', 'river-oranges-jersey-cup', 'washington-spaghetti-mike-nebraska']",0.832766175,rainier
[],0.986552954,magazine-montana-cola-lemon
[],0.720678449,rainier
[],0.295476526,magazine-montana-cola-lemon
[],0.75684458,rainier
[],0.97148627,rainier
[],0.338771582,magazine-montana-cola-lemon
[],0.731599212,magazine-montana-cola-lemon
[],0.48594141,rainier
[],0.012316149,magazine-montana-cola-lemon
[],0.01834153,rainier
[],0.539571702,rainier
[],0.881964326,magazine-montana-cola-lemon
[],0.991041481,magazine-montana-cola-lemon
[],0.50257504,rainier
[],0.867823124,magazine-montana-cola-lemon
[],0.563396811,rainier
[],0.5404737,rainier
[],0.861143053,magazine-montana-cola-lemon
[],0.798932195,rainier
[],0.386636466,magazine-montana-cola-lemon
[],0.963909924,magazine-montana-cola-lemon
[],0.839261889,rainier
[],0.793678105,magazine-montana-cola-lemon
[],0.068977088,rainier
[],0.403593153,magazine-montana-cola-lemon
['sodium-jig-berlin-winner'],0.931329131,sodium-jig-berlin-winner
[],0.614430308,rainier
[],0.490636408,rainier
[],0.348209381,sodium-jig-berlin-winner
[],0.31035465,rainier
[],0.358540058,rainier
[],0.640020013,sodium-jig-berlin-winner
['failed-fruit-arkansas-six'],0.574478507,failed-fruit-arkansas-six
['rainier'],0.97953707,rainier
[],0.968479574,failed-fruit-arkansas-six
['rainier'],0.932365894,failed-fruit-arkansas-six
['failed-fruit-arkansas-six'],0.47613892,rainier
['maine-william-princess-jersey'],0.994823992,failed-fruit-arkansas-six
[],0.97823751,rainier
[],0.726799846,failed-fruit-arkansas-six
[],0.204747766,rainier
[],0.611972868,failed-fruit-arkansas-six
[],0.854152501,rainier
[],0.475970685,failed-fruit-arkansas-six
[],0.920122087,rainier
[],0.5038293,failed-fruit-arkansas-six
[],0.739045143,rainier
[],0.722233236,failed-fruit-arkansas-six
[],0.933472574,rainier
[],0.967341483,failed-fruit-arkansas-six
[],0.728602052,rainier
[],0.957538009,failed-fruit-arkansas-six
[],0.676273108,rainier
[],0.4044092,rainier
['rainier'],0.478282899,rainier
['south-hotel-hotel-maryland'],0.852724552,south-hotel-hotel-maryland
[],0.748385608,south-hotel-hotel-maryland
[],0.756073236,rainier
[],0.893689513,south-hotel-hotel-maryland
[],0.267956704,south-hotel-hotel-maryland
[],0.618637204,rainier
[],0.608283162,south-hotel-hotel-maryland
[],0.563396811,south-hotel-hotel-maryland
[],0.724477112,rainier
[],0.790561676,south-hotel-hotel-maryland
[],0.727259517,rainier
[],0.625936031,south-hotel-hotel-maryland
[],0.464964479,rainier
[],0.551310182,south-hotel-hotel-maryland
[],0.643748641,rainier
[],0.090760589,south-hotel-hotel-maryland
[],0.742791712,south-hotel-hotel-maryland
[],0.888902247,rainier
[],0.592402756,south-hotel-hotel-maryland
[],0.628465772,rainier
[],0.913296938,south-hotel-hotel-maryland
[],0.652362823,south-hotel-hotel-maryland
[],0.370992213,rainier
[],0.563396811,south-hotel-hotel-maryland
[],0.689094067,south-hotel-hotel-maryland
[],0.721773505,rainier
[],0.745178521,rainier
[],0.655149639,south-hotel-hotel-maryland
[],0.645674169,rainier
[],0.535081983,south-hotel-hotel-maryland
[],0.960690677,rainier
[],0.969925642,south-hotel-hotel-maryland
[],0.108387358,south-hotel-hotel-maryland
[],0.451909751,rainier
[],0.45617637,south-hotel-hotel-maryland
[],0.110312082,rainier
"['kilo-nebraska-five-green', 'potato-zebra-maine-massachusetts']",0.972649634,rainier
[],0.968278468,south-hotel-hotel-maryland
[],0.281563967,rainier
['kilo-nebraska-five-green'],0.83026582,south-hotel-hotel-maryland
['kilo-nebraska-five-green'],None,rainier
[],0.951668262,south-hotel-hotel-maryland
[],0.444766939,south-hotel-hotel-maryland
[],0.284876555,rainier
[],0.563396811,south-hotel-hotel-maryland
[],0.635374844,rainier
[],0.823697805,rainier
[],0.71437788,south-hotel-hotel-maryland
[],0.304485619,south-hotel-hotel-maryland
[],0.709227204,rainier
[],0.231914967,south-hotel-hotel-maryland
[],0.477751464,south-hotel-hotel-maryland
[],0.292119652,rainier
[],0.342186153,south-hotel-hotel-maryland
[],0.681890428,south-hotel-hotel-maryland
[],0.408372521,rainier
['vegan-california-football-five'],0.689307928,rainier
[],0.242457449,south-hotel-hotel-maryland
[],0.604157567,rainier
[],0.325203657,south-hotel-hotel-maryland
[],0.128388241,rainier
[],0.727670193,south-hotel-hotel-maryland
[],0.048630774,rainier
[],0.549877882,south-hotel-hotel-maryland
[],0.699242473,rainier
['sodium-jig-berlin-winner'],0.45018211,rainier
[],0.522366703,south-hotel-hotel-maryland
"['potato-zebra-maine-massachusetts', 'victor-butter-tennessee-mississippi']",0.675628126,rainier
[],0.86280781,south-hotel-hotel-maryland
[],0.379512042,rainier
[],0.695802391,south-hotel-hotel-maryland
[],0.801389873,south-hotel-hotel-maryland
[],0.540816128,south-hotel-hotel-maryland
[],0.847591341,rainier
[],0.834940434,south-hotel-hotel-maryland
['sodium-jig-berlin-winner'],0.994223177,rainier
[],0.857560515,rainier
[],0.758382916,south-hotel-hotel-maryland
['potato-zebra-maine-massachusetts'],0.526930392,south-hotel-hotel-maryland
[],0.58365196,rainier
[],0.694892764,south-hotel-hotel-maryland
['potato-zebra-maine-massachusetts'],0.833454967,rainier
[],0.391371131,rainier
[],0.537832081,south-hotel-hotel-maryland
[],0.600219727,south-hotel-hotel-maryland
[],0.123834871,rainier
[],0.582247734,south-hotel-hotel-maryland
[],0.229406148,south-hotel-hotel-maryland
[],0.600943327,south-hotel-hotel-maryland
[],0.31508404,south-hotel-hotel-maryland
[],0.84316051,rainier
[],0.494010955,south-hotel-hotel-maryland
[],0.098109633,rainier
[],0.467725873,south-hotel-hotel-maryland
[],0.274232954,south-hotel-hotel-maryland
[],0.031431895,rainier
['potato-zebra-maine-massachusetts'],0.379233152,rainier
[],0.232128277,south-hotel-hotel-maryland
[],0.896078348,rainier
[],0.502378941,south-hotel-hotel-maryland
[],0.788618505,rainier
[],0.369283795,south-hotel-hotel-maryland
[],0.689610839,south-hotel-hotel-maryland
[],0.600943327,south-hotel-hotel-maryland
[],0.774506867,south-hotel-hotel-maryland
[],0.406018555,rainier
['potato-zebra-maine-massachusetts'],0.408387035,south-hotel-hotel-maryland
[],0.504355729,rainier
[],0.873902321,rainier
[],0.210367545,south-hotel-hotel-maryland
[],0.16200538,south-hotel-hotel-maryland
['sodium-jig-berlin-winner'],0.686481893,south-hotel-hotel-maryland
[],0.765421093,rainier
[],0.941327989,south-hotel-hotel-maryland
[],0.963614821,rainier
[],0.648448229,south-hotel-hotel-maryland
[],0.308129132,south-hotel-hotel-maryland
[],0.700097203,south-hotel-hotel-maryland
[],0.138544679,rainier
[],0.324172556,south-hotel-hotel-maryland
[],0.518468916,south-hotel-hotel-maryland
[],0.17657873,rainier
[],0.130153343,rainier
[],0.093165696,south-hotel-hotel-maryland
[],0.365933537,rainier
[],0.199372873,south-hotel-hotel-maryland
[],0.785080731,south-hotel-hotel-maryland
[],0.708260715,rainier
[],0.833780527,south-hotel-hotel-maryland
[],0.831494093,rainier
[],0.81054014,south-hotel-hotel-maryland
[],0.492353588,rainier
[],0.522366703,south-hotel-hotel-maryland
[],0.267343193,rainier
[],0.8531636,south-hotel-hotel-maryland
[],0.486347556,south-hotel-hotel-maryland
[],0.024123097,rainier
[],0.267343193,rainier
[],0.506331742,south-hotel-hotel-maryland
[],0.532917798,south-hotel-hotel-maryland
[],0.541350842,south-hotel-hotel-maryland
[],0.049684148,rainier
[],0.667881012,south-hotel-hotel-maryland
[],0.836290836,rainier
[],0.823745191,south-hotel-hotel-maryland
[],0.997032106,south-hotel-hotel-maryland
[],0.310745507,south-hotel-hotel-maryland
[],0.969508111,rainier
['maine-william-princess-jersey'],0.512648523,south-hotel-hotel-maryland
[],0.725860775,south-hotel-hotel-maryland
[],0.706645072,south-hotel-hotel-maryland
[],0.69242698,rainier
[],0.215353101,rainier
['potato-zebra-maine-massachusetts'],0.976833224,south-hotel-hotel-maryland
[],0.609587371,south-hotel-hotel-maryland
['potato-zebra-maine-massachusetts'],0.62538439,south-hotel-hotel-maryland
[],0.159799337,rainier
[],0.746246159,south-hotel-hotel-maryland
[],0.74938482,south-hotel-hotel-maryland
['vegan-california-football-five'],None,rainier
[],0.961941957,south-hotel-hotel-maryland
[],0.500879169,south-hotel-hotel-maryland
[],0.563396811,rainier
[],0.420130342,south-hotel-hotel-maryland
[],None,rainier
[],0.692726731,south-hotel-hotel-maryland
[],None,rainier
[],None,rainier
[],0.01834153,south-hotel-hotel-maryland
[],None,rainier
[],0.600943327,rainier
['potato-zebra-maine-massachusetts'],0.120152913,south-hotel-hotel-maryland
[],0.531819344,rainier
[],0.271410257,south-hotel-hotel-maryland
['potato-zebra-maine-massachusetts'],0.909893751,rainier
[],None,rainier
[],0.732910693,south-hotel-hotel-maryland
[],0.471599191,rainier
[],0.67498368,south-hotel-hotel-maryland
['rainier'],0.70310092,south-hotel-hotel-maryland
[],0.959312022,south-hotel-hotel-maryland
['kilo-nebraska-five-green'],0.584529221,rainier
[],0.638394594,rainier
[],0.482661992,south-hotel-hotel-maryland
[],0.152896792,south-hotel-hotel-maryland
[],0.478933841,south-hotel-hotel-maryland
[],0.757932365,rainier
['maine-william-princess-jersey'],0.47220099,rainier
[],0.667751014,south-hotel-hotel-maryland
[],0.072777778,south-hotel-hotel-maryland
[],0.761158168,rainier
[],0.809848309,south-hotel-hotel-maryland
[],0.557828784,south-hotel-hotel-maryland
['vegan-california-football-five'],0.318835646,rainier
[],0.46733731,south-hotel-hotel-maryland
['rainier'],0.333630294,south-hotel-hotel-maryland
[],0.563396811,rainier
[],0.701931894,rainier
[],0.231380239,south-hotel-hotel-maryland
['maine-william-princess-jersey'],0.734422922,rainier
['harry-nevada-vegan-fruit'],0.807424843,rainier
[],0.637437463,south-hotel-hotel-maryland
[],0.450571775,south-hotel-hotel-maryland
['maine-william-princess-jersey'],0.814415157,rainier
[],0.266544878,south-hotel-hotel-maryland
[],0.767135918,south-hotel-hotel-maryland
[],0.325684935,rainier
[],0.334231347,south-hotel-hotel-maryland
[],0.820448816,rainier
[],0.848994792,south-hotel-hotel-maryland
[],0.585941851,rainier
[],0.21983096,south-hotel-hotel-maryland
[],0.735743165,rainier
[],0.19233954,south-hotel-hotel-maryland
[],0.260822326,rainier
[],None,rainier
[],0.137405783,south-hotel-hotel-maryland
[],0.129019052,south-hotel-hotel-maryland
[],0.144051999,rainier
[],0.254092067,rainier
[],0.513644457,rainier
[],0.642693698,south-hotel-hotel-maryland
[],0.095175624,rainier
[],0.958265662,rainier
[],0.600943327,south-hotel-hotel-maryland
[],0.836923242,south-hotel-hotel-maryland
[],None,rainier
[],0.845388353,south-hotel-hotel-maryland
[],0.582594991,rainier
[],0.523785293,south-hotel-hotel-maryland
[],0.594349921,rainier
[],0.486347556,south-hotel-hotel-maryland
[],0.042975236,rainier
[],0.779622614,south-hotel-hotel-maryland
[],0.775798857,rainier
[],0.376387835,rainier
[],0.23648563,south-hotel-hotel-maryland
[],0.678820491,rainier
[],0.637732446,south-hotel-hotel-maryland
[],0.691429794,rainier
[],0.585620403,rainier
[],0.405999839,south-hotel-hotel-maryland
[],0.012441262,south-hotel-hotel-maryland
[],0.327628225,rainier
[],0.485855162,south-hotel-hotel-maryland
[],0.719306469,rainier
[],0.696776867,south-hotel-hotel-maryland
[],0.705189347,rainier
[],0.378952056,south-hotel-hotel-maryland
[],0.158862263,south-hotel-hotel-maryland
[],0.899527609,rainier
[],0.309443831,rainier
[],0.524776042,south-hotel-hotel-maryland
[],0.835993707,rainier
['vegan-california-football-five'],0.641584039,rainier
[],0.811720729,south-hotel-hotel-maryland
[],0.673464239,south-hotel-hotel-maryland
[],0.543102741,rainier
[],0.875648975,south-hotel-hotel-maryland
['maine-william-princess-jersey'],0.451072961,south-hotel-hotel-maryland
"['kilo-nebraska-five-green', 'maine-william-princess-jersey']",0.926003158,rainier
[],0.663080156,south-hotel-hotel-maryland
[],0.411595941,south-hotel-hotel-maryland
[],0.631548226,rainier
[],0.437154412,south-hotel-hotel-maryland
[],0.624976397,south-hotel-hotel-maryland
['potato-zebra-maine-massachusetts'],0.851637721,rainier
[],0.924010277,south-hotel-hotel-maryland
[],0.586418629,south-hotel-hotel-maryland
[],None,rainier
[],0.123939276,south-hotel-hotel-maryland
[],None,rainier
[],0.761630535,south-hotel-hotel-maryland
[],0.487543046,rainier
[],0.093572915,south-hotel-hotel-maryland
[],0.547487974,rainier
[],0.024326907,south-hotel-hotel-maryland
[],0.024106545,south-hotel-hotel-maryland
[],0.761281252,south-hotel-hotel-maryland
[],0.281889945,rainier
[],0.268934309,south-hotel-hotel-maryland
[],0.262648731,south-hotel-hotel-maryland
[],0.180367425,rainier
[],0.58365196,south-hotel-hotel-maryland
[],0.170236632,rainier
[],0.512692571,south-hotel-hotel-maryland
[],0.673506439,south-hotel-hotel-maryland
[],0.047332328,rainier
[],0.563396811,south-hotel-hotel-maryland
[],0.981982708,south-hotel-hotel-maryland
[],0.414788514,south-hotel-hotel-maryland
[],0.276481181,rainier
[],0.572459757,south-hotel-hotel-maryland
[],0.397170365,rainier
[],0.397170365,rainier
[],0.825749934,rainier
['rainier'],0.228453413,south-hotel-hotel-maryland
[],0.397170365,rainier
[],0.015754513,south-hotel-hotel-maryland
[],0.63548696,rainier
[],0.426449805,south-hotel-hotel-maryland
[],0.66459918,south-hotel-hotel-maryland
[],0.658334374,south-hotel-hotel-maryland
[],0.374535739,south-hotel-hotel-maryland
[],0.388653815,rainier
[],0.594437957,south-hotel-hotel-maryland
[],0.110148184,south-hotel-hotel-maryland
[],None,rainier
[],0.636280417,south-hotel-hotel-maryland
[],0.054399993,rainier
[],0.524238884,south-hotel-hotel-maryland
[],0.844787776,south-hotel-hotel-maryland
['rainier'],0.546727777,south-hotel-hotel-maryland
[],0.222084075,rainier
[],0.869033039,south-hotel-hotel-maryland
[],0.300609231,south-hotel-hotel-maryland
[],0.084039293,rainier
[],0.170786262,south-hotel-hotel-maryland
[],0.723786891,rainier
[],0.477633178,south-hotel-hotel-maryland
[],0.806581378,rainier
['maine-william-princess-jersey'],0.871296763,south-hotel-hotel-maryland
[],0.022090884,rainier
[],None,rainier
[],0.551310182,south-hotel-hotel-maryland
[],0.38824749,rainier
[],0.134604678,south-hotel-hotel-maryland
[],0.356197745,south-hotel-hotel-maryland
[],0.651971519,rainier
[],0.615727901,rainier
['rainier'],0.531245172,south-hotel-hotel-maryland
['potato-zebra-maine-massachusetts'],0.814658284,rainier
[],0.578152657,rainier
[],0.537450492,south-hotel-hotel-maryland
[],0.415429235,rainier
[],0.474202007,south-hotel-hotel-maryland
[],0.861914039,south-hotel-hotel-maryland
['harry-nevada-vegan-fruit'],0.146390244,rainier
[],0.478381366,rainier
[],0.269181997,south-hotel-hotel-maryland
[],0.897761166,rainier
[],0.499262363,south-hotel-hotel-maryland
[],0.381686568,south-hotel-hotel-maryland
[],0.309376091,rainier
[],0.259126872,south-hotel-hotel-maryland
[],0.21748361,rainier
[],0.675054789,south-hotel-hotel-maryland
